Stride Length (m),Step Frequency (steps/min),Stance Phase Duration (s),Swing Phase Duration (s),Double Support Phase Duration (s),Step Length (m),Cadence Variability (%),Hip Joint Angle (°),Knee Joint Angle (°),Ankle Joint Angle (°),Avg. Vertical GRF (N),Avg. A-P GRF (N),Avg. M-L GRF (N),Avg. COP Excursion (mm),Foot Clearance (mm),Gait Symmetry Index (%),Label
0.6,2.4,0.6,0.4,0.2,0.5,4.2,26.9,27.3,14.6,411.5,344.6,41.1,13.5,14.4,69.7,0
1.19644128,1.819665811,0.587385016,0.386231545,0.200781991,1.1,5.489591731,20.54914246,14.76608907,10.61767856,588.8298267,322.6530559,66.96349705,12.15514526,19.07828159,95.27374095,1
1.153354924,1.896080036,0.580697443,0.409679191,0.191598829,1,6.894958334,22.8849745,15.25858914,15.65342058,483.9546272,305.7013459,69.58098116,11.58286344,21.09040923,83.88157444,1
1.228482527,1.838422019,0.580807861,0.38263068,0.207842877,1,5.656877243,23.07538491,17.74915681,12.09049244,494.2466211,337.8041276,71.79757145,11.59388825,18.45038914,88.56771592,1
1.227786365,1.72683258,0.603266274,0.427644329,0.20418167,1.1,5.616435128,23.71074239,16.71498863,14.504632,567.3083366,287.7382185,73.06458965,10.22362782,19.1907218,87.91307771,1
0.7,1.5,0.6,0.4,0.1,0.5,6.9,27.8,27,18.7,590.3,347.8,77.3,11.8,12.5,83.2,0
1.234112873,1.768168494,0.580036093,0.398612863,0.184963963,1.1,7.326628431,20.08115769,19.09493851,15.99248145,529.620475,288.2463918,63.20583024,10.42623535,20.64756893,89.41481012,1
0.994040713,1.852516175,0.575040308,0.411301423,0.19908558,1,6.174730784,20.53221529,18.3682419,13.0933604,541.0406098,325.6164994,64.4642931,10.35059713,19.72971971,88.62823533,1
1.112988871,1.94636137,0.606370308,0.400532363,0.188353581,1,5.514609088,21.37477698,16.09250545,13.77760495,463.6002378,339.4444779,86.04710403,12.09873821,18.71306918,82.63545716,1
1.22748181,1.93985869,0.593955104,0.403462113,0.19481127,1.1,5.676183956,23.0865462,17.30401726,12.54795461,501.2854997,311.6985679,74.07992069,10.66228847,18.20606383,88.6487883,1
1.01743584,2.010194916,0.634836104,0.391268051,0.193221324,0.9,5.711938105,22.01314087,15.75211227,12.20325433,487.309866,313.4076271,77.99594109,11.66076449,18.99799282,82.12171066,1
0.6,2.3,0.6,0.4,0.2,0.6,6.1,10.1,15.3,11.7,434.1,305.7,78.8,13.5,14.5,66.1,0
1.005623759,1.993471149,0.607601116,0.41140478,0.202172365,0.9,6.013216154,22.02565815,18.62534803,10.54313424,494.2918787,300.9721728,59.16645831,11.0161442,21.34253415,84.70870625,1
1.1,1.6,0.5,0.4,0.1,1,8,12.4,23.5,13.9,564.5,347.9,99,7.8,21.1,57.2,0
1.267784479,1.96013891,0.63242305,0.388575247,0.195283577,1.1,5.647581198,21.7211202,20.22411649,12.12800879,473.498539,322.4626506,69.10446049,10.58510791,19.3244693,88.85555461,1
1.168907982,2.027577551,0.591736368,0.396613347,0.210097636,1.1,7.177788808,23.33250851,17.33406051,13.04725181,541.0611318,285.4438031,65.05024976,10.45322007,18.09645598,88.416523,1
0.996894041,1.785302562,0.636419433,0.368897649,0.197781981,0.9,5.190078916,22.67487938,13.88133981,13.34640567,495.25584,297.8869531,65.7424505,10.37202142,18.45307407,88.66488796,1
1.017395165,1.976492094,0.594169146,0.360004047,0.21076234,0.8,5.706556815,19.27065444,16.27822367,12.57988453,507.3649959,313.0285324,75.64703299,12.12765291,17.75283234,90.31660456,1
1.4,2.2,0.6,0.4,0.2,1.2,6.5,10.6,17.8,13.2,574.9,326.3,61.6,14.1,10.1,68.4,0
0.924609985,1.997677384,0.646942974,0.405915195,0.197383749,0.8,5.051165986,27.05650991,17.11908845,12.91541189,547.2233712,296.4164889,62.60074972,11.36018459,19.16175368,88.09828471,1
1.157497532,1.869411321,0.640447492,0.404009022,0.184255666,1,7.025315821,20.0673884,18.34096907,14.01809971,546.9414505,311.1532719,67.79382199,11.733353,17.89896177,82.645038,1
1.211529403,1.892409489,0.611974891,0.406690447,0.198773202,1,6.243050624,21.71264153,16.29297113,10.87118701,520.4337361,310.5193367,74.63724473,11.35759519,18.66808929,83.82811108,1
1.180998355,1.985113319,0.615059577,0.352417576,0.22647684,1.1,6.244135684,23.21900109,15.93803828,10.79447385,487.5127068,329.3522612,55.98714544,9.650564533,20.43126978,90.17115133,1
1.032689146,1.801816309,0.589991621,0.400232408,0.203465531,0.9,6.725564514,25.71179556,15.97961088,14.36697331,544.6157364,338.5898714,67.09599432,11.26854935,21.18709728,83.67090329,1
1.053952678,1.882378824,0.640564873,0.410171324,0.18860689,1,5.617960074,20.11947621,19.47873174,14.76762009,495.8360137,338.3679806,63.07149335,11.64857115,21.12170116,82.55499411,1
1.071175632,1.806968201,0.60173443,0.426807373,0.205784738,0.9,6.374500399,21.28457822,14.86701608,9.863732947,523.7833547,294.3418044,55.00748901,11.53259727,19.15956055,95.10931579,1
0.997962706,1.974082735,0.56884664,0.419525139,0.198322031,0.9,5.484552019,20.73026321,19.27030817,12.6054622,582.3296373,290.8338291,64.80800492,11.88023779,17.6276746,85.21054399,1
1.064204866,1.971110808,0.55312814,0.362109931,0.20142085,0.9,6.204549457,21.55042936,19.94812771,9.920243028,500.9973296,258.5040674,53.70392075,10.66739415,19.05800779,86.01360702,1
1.067788374,1.844875265,0.610646702,0.423955469,0.200744315,0.9,5.679799578,22.63413328,14.68964065,11.54783138,546.8105922,342.6330776,67.01789937,11.09752294,17.85574255,89.06306085,1
1.109910567,1.856141853,0.533560138,0.380480151,0.208755391,1,6.598729339,25.124287,21.94276465,12.98576272,504.5521345,276.6458789,77.77879788,10.1149197,16.96002831,88.85882462,1
0.992068713,1.789277713,0.608689163,0.387392316,0.213051899,0.9,5.054586724,21.37771209,16.04152961,10.60484588,479.0530539,277.8484074,59.63710211,10.41459584,18.2089158,84.66189028,1
1.189112143,1.902758416,0.63117124,0.400052811,0.218996478,1.2,5.70155059,25.34738836,20.00044798,14.01912778,502.7137311,307.9843507,64.09643985,11.07560866,20.0519572,90.41980512,1
1.131838013,2.083047082,0.627399767,0.425402808,0.197985545,1,5.999853526,25.11335637,20.10256788,11.54170169,548.1039885,306.5896552,62.0986233,12.4609882,20.34572762,93.01542211,1
1.097058574,1.933796939,0.606930378,0.369724752,0.186641967,0.9,6.27352129,21.72737308,19.71297205,11.65202446,555.7847349,307.0624697,72.36802277,10.86875113,21.74262815,88.52235004,1
1.096178835,1.956592253,0.633048886,0.419096681,0.186609476,0.9,6.345803549,22.81608132,18.74093174,11.72913469,566.17204,300.2001537,71.64110601,11.08985084,17.63516357,86.19476828,1
1.179847657,1.850380851,0.603477218,0.413859712,0.2009039,1.1,5.870192962,22.31337386,16.85933064,12.1373816,515.8883521,289.2803541,73.85891202,11.37836082,17.56620153,85.10300628,1
1.231977293,2.112251091,0.624628322,0.436722042,0.189454594,1.1,5.188360667,20.71995576,15.28857808,13.20536629,553.8699334,307.3409643,50.9030853,10.13342998,17.85348496,84.35057566,1
1.059664311,2.042551178,0.583418323,0.408804144,0.206514339,1,5.857203213,22.68548685,17.36559888,11.84767171,545.3264501,309.8676469,52.94009065,11.40681836,20.64223359,92.42856414,1
0.5,2.5,0.6,0.4,0.1,0.4,9.6,30,21.4,13.1,474.3,349.7,42.7,5.8,19.6,56.4,0
1.163808864,1.623607132,0.622229811,0.382702358,0.18571561,1.1,5.727006453,21.74759487,17.0494419,10.83862134,514.2643148,329.23535,71.39059577,11.09681194,18.19301597,82.78479002,1
0.9,2.5,0.6,0.4,0.3,0.8,8.8,25.2,26.8,13.4,431.7,349.3,58,9.6,10.8,57.1,0
1.018070029,1.965402796,0.54458681,0.397596603,0.190009255,0.9,5.58964742,22.71596403,18.82179251,10.19302224,553.819634,295.8669309,64.17144694,11.15527886,19.82158865,83.5821145,1
1.4,2.5,0.6,0.4,0.3,1.2,3.1,16.1,27.2,7.7,444.8,273.9,32.3,8.1,16.9,63.8,0
1,1.8,0.6,0.5,0.2,0.8,8.8,17.3,28.1,19.2,470,304.6,86.1,9.8,18.5,65.8,0
1.050579879,1.961072485,0.603550028,0.374527301,0.193858313,0.9,5.401040548,21.74956847,15.6522772,14.7241639,479.8296303,294.183473,63.54969919,10.76185735,18.16834939,86.97868759,1
1.098045619,1.921587559,0.638991901,0.4066019,0.192065629,0.9,5.814493035,21.31373665,17.80788109,12.57130172,569.4284592,319.8508831,69.98594586,10.42668485,18.87564981,81.95531048,1
1.140626159,1.991701589,0.625818938,0.426756406,0.202067353,1,6.798662956,25.99147293,18.42530832,12.53130344,544.6345307,317.541763,55.08715986,10.16150624,18.99320098,88.54254813,1
1.162658223,1.961904425,0.615698894,0.400608947,0.215852827,1.1,6.55816062,23.5440839,15.38541709,11.27937718,504.4547897,334.0291239,61.0530476,9.56328939,18.41234176,76.9889621,1
0.8,1.7,0.5,0.4,0.2,0.7,8.5,16.1,26.3,9.6,471.4,270.8,76.6,11.8,18.3,90.2,0
1.179023321,1.923703353,0.583710627,0.41050807,0.195756565,1.1,6.259407561,22.13952108,17.35114192,14.42494717,543.9122681,304.7047604,75.82761507,11.2434422,18.39286555,89.20167189,1
1.110939731,1.915188654,0.610791956,0.379609518,0.177282285,1,6.456156329,22.18450859,18.62958528,13.00166998,442.743526,320.3152408,76.07237089,12.29479201,19.60308827,84.46814712,1
0.918541809,1.80060465,0.642446765,0.402934818,0.214353714,0.9,6.301021079,19.89671726,16.85615765,10.18125204,566.635648,324.0337936,59.45746536,10.63673891,21.62691684,84.27909321,1
1.5,1.9,0.6,0.4,0.2,1.3,6.8,19.9,15.1,17.5,468.2,333.8,72.5,9.3,17.2,84.7,0
1.096373615,1.718288112,0.577877698,0.403011502,0.192780284,1,5.653577177,21.40384282,15.26047686,16.83978632,519.2215741,295.9099192,74.85057531,12.18361617,21.01179099,84.45095522,1
1.044611209,2.014337287,0.573678053,0.432294967,0.211516834,1,6.200377837,22.25981051,14.51873177,12.45747396,508.3009034,317.5202342,72.07861744,10.62900073,19.70406225,79.64077337,1
0.6,2.3,0.6,0.5,0.3,0.6,6.9,10.9,28.1,11.8,515.7,296.1,36.6,8.1,19.3,73,0
1.156209187,1.870645142,0.590014543,0.409959889,0.201020583,1,6.559102184,25.86162484,15.21938195,11.77440324,499.8201085,290.3289526,66.34087098,11.26457475,18.65473732,84.93828771,1
1.243235269,1.808800436,0.645169792,0.369128981,0.214985783,1.2,7.398854117,23.53466325,14.63480555,11.3954154,518.510766,307.7540123,80.06757983,11.80400808,18.37713111,92.60816554,1
1.093722963,1.779634279,0.599962441,0.435067643,0.212635623,0.9,6.231141364,21.97025698,17.55949812,10.52279902,467.0110438,328.0475555,60.4843594,11.79345087,18.83760755,94.42078238,1
1.035900581,1.734013238,0.613597642,0.38258008,0.192311769,1,4.645818017,22.05280759,16.1887781,11.47092449,526.9207512,332.7608955,69.19992195,12.8154068,19.08650636,82.42367527,1
1.085920849,2.077602603,0.629579992,0.409760364,0.206838042,1,5.924100682,23.08459747,20.5233433,14.66168599,472.2760407,303.2796186,73.63181829,11.14280468,19.61245328,88.24291768,1
1.072847217,1.860328762,0.604695541,0.40905005,0.1927133,0.9,5.210922557,20.22018961,13.93385565,10.85255489,531.0932843,303.7421876,67.6278829,10.90718141,17.47861823,101.1732251,1
1.226741465,1.816583518,0.61211266,0.378581384,0.192569385,1.1,6.445981703,22.83700125,18.79819558,12.88933198,465.6265707,321.4095389,55.70113271,12.8802688,19.76713234,92.49777026,1
1.08860146,1.682349599,0.636983633,0.361564559,0.212544534,1.1,5.256016122,20.49747116,16.60380673,13.73002545,477.0524122,303.8110951,79.5360448,9.756914274,18.62125445,80.23495183,1
0.972037349,1.869445224,0.648619203,0.400329946,0.188091278,0.9,6.314910183,26.92335024,18.17799792,11.87004283,539.7265897,325.3766261,74.44849802,10.4351389,21.13161652,82.56162647,1
1.13162201,1.845340344,0.597040581,0.380556643,0.204519996,1.1,5.805659881,22.27412669,16.04044375,12.56442421,521.0724458,309.3260944,69.79209549,10.67913953,17.48888243,79.15708473,1
1,1.8,0.6,0.4,0.2,0.9,7.8,22.1,20.4,10.7,513.6,333,68.1,8.8,21.1,85.4,0
1.092526717,1.907164447,0.630805815,0.401055654,0.186598744,0.9,6.896023375,25.09691456,18.26161209,11.73328307,537.8123664,321.9351145,76.85691956,12.01568147,20.00961476,84.67207117,1
0.7,1.7,0.6,0.5,0.3,0.7,7.4,12.6,12.5,10.4,576.6,347,34.6,7.3,10.7,69.9,0
1.092867118,2.039803715,0.614455378,0.385228083,0.196205972,1,6.852879308,20.98220267,15.01713368,14.28410334,452.388108,316.6264955,73.03768356,12.03247116,19.29017856,85.0949919,1
0.99534978,1.763450531,0.579667216,0.433979533,0.201474853,1,5.580044408,22.40765212,18.11253816,11.75769791,535.4879366,331.8582519,62.1812857,9.855487695,21.53195134,82.94056557,1
1.323896427,1.992980197,0.62291131,0.387605444,0.210101639,1.1,6.208796285,20.73425809,16.60656965,16.09624212,548.4413677,316.4320962,77.21210618,10.4352025,18.05257186,87.89213273,1
1.1197425,1.908278069,0.542193161,0.40934654,0.199638674,1,5.451043463,25.72134054,17.87955464,14.12936485,495.6085214,295.5994769,70.05347156,11.54882317,18.35253122,86.31401685,1
1.155335785,2.030656465,0.608906687,0.428450064,0.206972996,1.1,5.604397611,20.77882013,16.71311568,15.36847349,515.7810716,312.6140498,57.63349866,12.64409846,18.47169378,88.44040692,1
1.125723138,2.06093805,0.580984745,0.412769675,0.201878955,0.9,5.280886254,21.4238643,16.5214592,12.86620333,512.7333564,333.3958696,84.58101499,11.16685831,20.58986929,92.67472009,1
1.06985331,1.896197944,0.635485259,0.408583516,0.176591107,1,5.709732318,26.93807945,16.84509214,13.54253824,588.6276175,321.7670829,70.72698111,9.504757398,19.23214291,83.53375457,1
1.062927207,1.861682102,0.596775225,0.394352148,0.199145487,1,6.28836432,21.56595722,17.21511089,10.4897025,537.9977363,313.8053533,76.52585898,10.94994951,19.0529801,93.52502325,1
0.984912175,1.84316155,0.60792079,0.401661045,0.194748087,0.9,5.708454235,21.44372004,20.55418462,14.82213884,554.5991723,304.0320296,66.54695798,9.467087993,16.73600843,86.96896526,1
1.2,2.2,0.5,0.5,0.2,1.1,5.7,22.2,13.4,5.4,539.3,331,34.1,8.5,23.1,81.2,0
1.085572193,1.865810254,0.584526108,0.411796924,0.19516149,1,6.618400738,25.57741188,20.1065017,12.63127627,486.7585792,308.4481733,53.34742094,11.30340103,18.25460659,97.77728378,1
1.119614387,2.056827716,0.657903439,0.391407211,0.19543304,1,5.456667694,23.2160407,20.58518533,9.465710031,562.4018086,328.9399791,62.9459311,10.97420068,18.96734594,92.42885392,1
1.137313036,1.892365389,0.596566494,0.389436299,0.188393285,1.1,5.462012486,21.64063803,17.15478,10.1501304,489.4992794,321.2434568,53.90067735,10.10649142,18.12949009,86.4418182,1
1.106363312,1.887300293,0.593384031,0.393105383,0.217035483,1,6.730873879,23.95752423,19.06875441,12.41524278,612.5377509,297.5214011,54.84643517,12.55445683,17.96321549,86.70563336,1
0.992734142,1.952103061,0.617104113,0.386050697,0.184772233,0.9,6.230069727,22.47438718,16.70607658,11.51135113,493.5407862,307.3677605,58.66669084,10.84893545,19.30741067,81.09357176,1
1.134619491,1.775271867,0.609739206,0.414365777,0.214344353,1,6.269801057,20.78180577,17.10622959,10.19146447,490.3429627,325.8608255,55.7725809,11.38913006,18.02976133,91.92585326,1
1.073561567,1.963690883,0.596454985,0.408191865,0.20211312,0.9,6.798255544,22.74966688,16.60062313,13.79533371,501.7727886,339.0135625,66.94542704,10.78895581,20.49342108,86.53191891,1
1.301888123,2.023412607,0.562259091,0.3902039,0.198532533,1.2,7.396713654,22.41043606,16.2186557,13.40660331,528.6358601,298.4591283,74.21745143,10.87510026,18.20427391,91.77411579,1
1.255333324,1.852447308,0.621637763,0.399958547,0.205267898,1.2,5.179487682,25.08516566,16.28585947,10.36045796,509.2031357,316.279263,76.27941228,10.56476188,21.23384119,82.63652732,1
1.122268768,1.709636915,0.611903072,0.390057742,0.207137899,0.9,5.546900648,23.1478276,19.02331292,14.31334599,570.1799295,269.9814887,54.81462676,11.19052676,21.29084943,85.56512456,1
1.154272688,1.791329707,0.598661639,0.387816812,0.182284535,1,5.717352632,22.50371918,16.69565057,13.39809254,515.0617944,296.129018,49.05940464,10.57069454,19.73035988,83.28961001,1
1.179452326,1.770583655,0.600084347,0.382588624,0.187843598,1.1,5.32113462,23.91062191,14.66996226,13.7141624,486.0013674,300.5324025,57.39263981,10.43908182,18.09342855,88.6002838,1
1.063203775,1.887078348,0.591253417,0.383816052,0.192557614,0.9,6.039506907,21.92642429,17.44070534,10.1601749,503.1703861,291.5165846,63.92499647,11.4505373,19.492406,88.52058699,1
1.135770818,2.059699229,0.590076392,0.417727893,0.211242841,1,6.87499862,25.28789788,16.9560085,12.88975887,499.2706449,350.6822435,54.96026935,11.31527822,17.42070873,92.33926538,1
1.066115528,1.846022826,0.535733878,0.399665106,0.203011281,0.9,5.847204679,20.9571628,17.58396121,11.1041882,535.0070625,298.5032778,65.81294568,12.04086454,16.64119908,78.20954305,1
0.8,2,0.6,0.5,0.2,0.6,8.2,12,17,11,506,326.6,34.2,7.7,12.4,98.9,0
1.130526249,1.833153276,0.579568906,0.392080044,0.216836524,1,6.477684825,21.40659025,17.16847006,12.82472679,538.1479735,317.2546264,68.34988132,9.581534715,18.38589793,88.03376714,1
1.2,1.8,0.6,0.4,0.1,1,5,26.2,14.9,13.9,482.4,342.9,72.5,9.8,11.7,57.3,0
1.123825485,1.998740587,0.59165718,0.418093213,0.201169812,0.9,4.916324709,22.43403615,14.81386704,13.82364902,527.3829214,330.5894304,67.48742994,10.49814889,20.17728325,87.13560224,1
1.088987165,1.851410896,0.642682609,0.382108932,0.185308533,1,5.455353467,22.72653883,20.22274456,10.43772573,577.6493051,324.8391644,58.44418626,9.586920915,19.48236646,84.31392714,1
0.8,2.4,0.6,0.5,0.1,0.7,3.4,22.4,25,10.4,568.9,326.9,95.9,8.4,15.8,56.2,0
1.088568488,1.713201299,0.552966904,0.375576472,0.185646686,0.9,5.700812803,22.00597727,21.45297594,12.58984494,511.8544465,316.3715134,53.60674551,11.41387384,18.90116525,83.21161474,1
1.3,2.4,0.6,0.4,0.2,1.2,7,15.9,13.9,8.5,409.3,292.7,68.4,10.1,22.1,59.1,0
1.001001693,1.824495741,0.61275212,0.432031939,0.185347984,0.9,6.040173243,20.81044158,15.1116491,14.98042726,502.7014485,250.1693772,67.79719734,11.68490638,18.9258742,87.54795366,1
1.081582947,1.859091033,0.633243491,0.416448977,0.199167629,0.9,6.734947325,21.23315081,17.36247252,10.29137987,495.4466761,295.2496794,57.69483641,12.59207742,20.71896842,86.0984261,1
1.013809923,1.987289558,0.583148881,0.386887902,0.2004124,0.8,7.199379288,23.23147575,15.29193428,10.44195933,526.8055225,315.2079319,50.11007325,11.27272931,18.33703078,86.03919304,1
1.040019779,2.10303524,0.586665747,0.38756979,0.188565273,0.9,6.061450206,23.10823501,17.01519964,10.65465872,515.8458094,311.8145847,78.18531753,10.06606085,19.53814209,89.85582954,1
1.2298591,1.824285782,0.643590511,0.426073005,0.20939899,1.1,6.29497149,23.02554409,16.46975004,16.21009271,546.4727266,304.0822122,78.60952316,10.92228587,18.4446836,89.64811886,1
1.2,1.5,0.5,0.5,0.3,1.1,7.4,18.3,24.7,15.6,403.9,314.2,81.3,5.3,23.9,76.2,0
0.8,1.5,0.6,0.4,0.2,0.7,8.3,14.7,23.5,8.3,549.8,341.8,54.9,11.2,10.6,73.1,0
1.041728105,1.91515089,0.565681729,0.419924496,0.185298643,1.1,5.067565118,25.36779655,18.34133544,13.7641485,536.0097778,303.5024308,69.27573963,10.33124838,18.51950904,89.39418415,1
1.281626668,1.864519467,0.623825866,0.409401309,0.193616864,1.2,6.875079409,24.52463166,16.7967998,13.63111499,502.0474198,294.4541753,66.11199551,9.828887441,20.99117274,81.21082054,1
1.022487808,1.923370252,0.52226735,0.414599083,0.203839869,0.9,5.760104336,22.92338789,18.68482967,14.04620901,565.5140722,344.2049772,83.7463682,10.77209404,17.92716261,90.67306439,1
0.7,2.2,0.6,0.5,0.1,0.6,9.6,11.7,11.4,11.1,597.3,300.4,72.4,12.8,11.3,70.1,0
1.112042598,1.990880586,0.586231073,0.414710773,0.173530998,0.9,6.976882684,19.35309549,20.07887465,14.51867848,548.6004639,309.6526026,52.51112668,12.06200097,18.00124066,90.2588176,1
1.111332441,1.902319423,0.568289464,0.424181845,0.195022638,0.9,5.687634316,25.67556007,15.82737384,10.502193,508.0753272,274.214152,62.90332968,10.92048142,17.21845807,85.17029691,1
1.074037154,1.787052403,0.609535669,0.393584723,0.214009106,0.9,6.13099087,21.7939843,16.99458806,12.97813942,519.8836359,309.5834596,58.27651684,9.614536276,18.28210879,90.10620386,1
1.170288361,1.874512916,0.59598213,0.397137562,0.217082924,1,5.744857536,24.44568023,20.08462578,14.74536453,503.0737103,305.4104667,72.85587923,11.32868074,20.12346976,96.79755526,1
1.099131996,1.648883572,0.60035265,0.385901686,0.203121752,1,6.36442439,20.58843643,19.13643573,10.05449082,565.1872364,320.5523249,74.61794248,10.26840749,20.17119213,93.225876,1
1.005212978,2.03545053,0.599812052,0.390485583,0.187641153,0.9,5.421035709,21.41403912,15.79793191,13.34903283,511.7791317,309.8894867,70.83627624,11.60763052,18.57314616,90.43323369,1
1.139484632,2.035443999,0.593557777,0.399603718,0.188008705,1.1,6.963237126,27.15817501,16.3260118,13.21986441,506.4710242,316.3406799,73.36168299,11.64149266,18.86679946,84.16991716,1
1.089588003,1.819120493,0.621022653,0.403047142,0.190241057,1,7.12615719,26.35139025,20.03800602,14.56098482,515.8339331,306.3314935,62.50757738,9.558346016,21.07210805,85.72498567,1
1.119442928,1.859961667,0.554226912,0.420203724,0.186486321,1,5.390499054,19.92460367,19.55688775,14.46192,494.7407214,329.9421852,76.92002277,12.92512816,20.22127326,82.93434298,1
1.200241008,1.743833517,0.618987714,0.385968825,0.207842547,1.1,5.84969595,23.15241659,15.78588471,13.15927489,536.781505,281.0353277,69.68731141,11.03724744,18.58541023,89.80583513,1
0.6,1.9,0.6,0.4,0.3,0.5,6.2,21.4,16.9,8.5,582.8,342.4,32.2,12.4,10.4,94.1,0
1.021189616,1.908500106,0.593088002,0.397181142,0.191884773,0.9,5.654544357,22.50270751,15.89811802,11.11689244,463.6489133,333.6270091,71.81108791,12.00732768,18.39395016,81.8288976,1
1,1.9,0.6,0.5,0.1,0.9,9.4,15.8,27.6,12.1,479.9,317.8,35.9,12.5,19.1,97,0
1.208149889,1.731867221,0.620857054,0.412666524,0.206797188,1,5.791619472,21.34736223,18.91651536,12.56528218,507.9892708,296.4486048,58.43965713,11.26823177,20.47470191,86.73889419,1
0.968663524,1.862239244,0.57444013,0.403862859,0.207589732,0.9,6.559505875,25.05345544,16.16252671,10.21390199,504.9720132,290.2461272,50.98787253,11.9815771,19.98673509,95.96172098,1
1.5,1.7,0.6,0.4,0.2,1.4,6.2,11.5,19.8,13.9,428.9,319.8,93.7,7.4,24.3,73.6,0
1.077452881,1.893080748,0.62824227,0.408177005,0.200886894,1,5.314155917,18.25920241,15.49547911,10.83921498,487.1935156,309.9030347,60.26308111,10.10931448,19.7850572,95.7150207,1
1.166733586,1.803908224,0.575283736,0.38299268,0.193398091,1,7.078628262,24.8083396,15.55774657,11.95447525,534.7390113,321.7601101,56.8868174,11.37299008,16.99616014,88.08998521,1
1.121876768,2.066488929,0.606107667,0.38509116,0.205945115,0.9,5.991878259,23.27924088,17.01275151,13.79082423,490.5982511,295.2276248,55.60738879,11.78706564,18.70209138,96.0992381,1
1.075697532,1.70487298,0.585026345,0.391509239,0.207499493,0.9,6.255717725,23.69673164,19.94668156,15.43131889,520.5826728,282.9248305,62.31401724,10.75872074,17.82905842,90.745242,1
0.891541631,2.031807913,0.612619088,0.40055737,0.207148041,0.8,6.581933428,22.42173799,17.86067818,14.8498616,550.6841207,320.2937945,52.71860615,11.20863745,18.98761821,88.62660233,1
1.064713866,1.819594607,0.594256111,0.41455683,0.185376591,1,6.152858379,20.54517536,15.39385737,14.94326021,545.0924671,300.5378532,51.67561224,11.60811553,18.79268081,81.70161107,1
1.188516393,1.960546722,0.586572574,0.390761323,0.20204425,1,6.192045764,21.25813434,15.25099422,10.00629361,531.9106469,327.2124241,75.97937856,11.9300981,18.15366931,91.10199457,1
1.050032694,1.995058903,0.63526958,0.410735261,0.202182137,1,6.203796454,22.07674591,16.86922584,14.57455863,502.7126932,305.0769274,69.64984412,10.68890376,18.52699223,84.94400991,1
1.137904747,1.758420271,0.583780604,0.373006421,0.203939343,1,6.533628415,23.74755543,16.97558498,11.65350798,523.0711118,316.3765022,57.38798548,10.69086776,18.52315265,86.51721546,1
1.050374981,1.889993573,0.624305623,0.38355328,0.201501376,1,5.368172011,25.9351082,15.05419147,11.32754545,517.8621005,294.108968,66.30200644,10.27127722,18.5830204,88.87652623,1
0.965853091,1.92741535,0.555509492,0.410567651,0.189673984,0.9,5.285042856,23.64544188,17.98029951,11.90138179,512.5174626,289.3899316,79.45386866,10.16046085,17.30794864,87.26474033,1
1.075149843,1.92169902,0.605531515,0.379793862,0.220964191,0.9,6.020767919,22.77214814,18.44315129,9.367844425,512.0486598,295.5393308,73.52544535,11.96761891,19.69904002,89.26500094,1
1.001092021,2.048635299,0.663890992,0.427759708,0.213836295,1,6.595817805,21.66158862,20.11060087,14.18178045,515.3845127,323.3081423,58.72784848,12.06142024,18.92392994,85.64137242,1
1.078581791,2.005772804,0.585920351,0.382240814,0.204978915,1,5.430090003,21.60743604,18.32008218,13.55174988,515.0483535,328.3843314,54.64125228,12.00367898,19.26667412,88.41403892,1
1.061722398,1.762410027,0.558173016,0.417970315,0.208790944,1,5.378640036,23.25793221,16.34756759,14.32006414,489.3359511,289.6642952,52.13200051,10.72939569,18.84276447,75.12459412,1
0.969391076,1.855491779,0.613917463,0.400378761,0.215788232,0.9,5.492416129,21.46561393,18.42611247,15.34107615,515.1164182,312.4778632,81.10835637,9.778225591,20.263283,89.58597063,1
1.065269802,2.013882905,0.550863795,0.420441476,0.19140912,1.1,6.447172065,20.82129485,18.46381781,11.96712316,529.8649034,296.910803,57.10960328,11.67879597,20.18405276,86.12948779,1
1.4,2.5,0.6,0.4,0.3,1.2,4.4,24.4,24.1,11.7,415.6,321.1,76.7,6.6,10.5,79.3,0
1.199304715,1.945880224,0.609799036,0.377782587,0.203582533,1.2,5.71659429,22.44123318,19.54061676,11.72723651,498.6349262,282.5017845,55.02003012,10.84806734,20.07371635,88.03453981,1
1.031228664,1.94839422,0.580503953,0.394585851,0.182463088,0.9,6.6388424,21.20034097,17.6375967,14.21189047,495.9812168,281.7901968,52.1578173,10.52793692,20.80350442,79.2037336,1
1.069295812,1.91196306,0.61658604,0.38680069,0.198336871,1,5.183518503,20.18490712,15.71539744,11.84127268,533.2207757,318.4728777,79.49683425,10.96797347,19.39578938,88.69691243,1
1.033623485,2.016042628,0.626753356,0.39395157,0.199675203,0.9,5.482387447,20.1398505,19.12878727,14.53484379,457.3814869,303.4570673,61.64635944,11.79433612,17.62614172,97.12263099,1
1.09331364,1.766105277,0.619584675,0.367713283,0.198223921,0.9,6.263575061,21.06155335,16.20814395,10.1709438,576.3777963,282.7874002,72.50721952,12.44357127,19.27410469,85.52620835,1
1.123690462,2.021251826,0.554592306,0.382384809,0.182697231,1,6.093393707,24.17598807,16.92852782,14.25466728,514.226713,287.69889,70.67718619,11.41183792,19.16141047,89.41963127,1
